	mov1	mov2	mov3	rot1	rot2	rot3	mov1_der	mov2_der	mov3_der	rot1_der	rot2_der	rot3_der	mov1^2	mov2^2	mov3^2	rot1^2	rot2^2	rot3^2	mov1_der^2	mov2_der^2	mov3_der^2	rot1_der^2	rot2_der^2	rot3_der^2
0	0.0038731371791252	0.0160387985072653	0.0224977187200548	-0.000493488070508	0.0001234362664108	-7.47618886911684e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.500119160832191e-05	0.0002572430575566556	0.0005061473476067042	2.4353047573370877e-07	1.5236511865437996e-08	5.589340000670654e-11	0.0	0.0	0.0	0.0	0.0	0.0
1	-0.0005698095003066	0.0049099139853647	0.0285969025762009	-0.0003783625919701	3.52369323216993e-05	7.5060602576284e-05	-0.0044429466794318	-0.0111288845219006	0.0060991838561460995	0.0001151254785379	-8.819933408910072e-05	8.253679144540084e-05	3.2468286663965714e-07	2.410725534367987e-05	0.0008177828369527256	1.4315825100233236e-07	1.2416413994440169e-09	5.634094059114852e-09	1.9739775196274053e-05	0.00012385207070179872	3.72000437110732e-05	1.3253875808580473e-08	7.779122533760803e-09	6.812321942101594e-09
2	0.0002329710606354	0.0040933012161049	0.0196938528327478	-0.0001267641911807	2.53589334874926e-05	8.68180759019551e-06	0.000802780560942	-0.0008166127692597995	-0.0089030497434531	0.00025159840078939994	-9.8779988342067e-06	-6.637879498608848e-05	5.427551509358322e-08	1.6755114845765854e-05	0.0003878478393979285	1.6069160165697063e-08	6.430755076230736e-10	7.537378303317637e-11	6.444566290263522e-07	6.668564149181585e-07	7.926429473440033e-05	6.330175527978352e-08	9.757486096858894e-11	4.406144423805166e-09
3	0.0016078267904594	0.0047583046877892	0.0297191847434843	-0.0003262329534441	0.0001628434867468	0.0001374996483842	0.001374855729824	0.0006650034716843001	0.010025331910736502	-0.0001994687622634	0.0001374845532593074	0.0001288178407940045	2.585106988118975e-06	2.264146350183668e-05	0.00088322994181735	1.0642793991286033e-07	2.651800117585523e-08	1.8906153305778636e-08	1.8902282778298836e-06	4.422296173521717e-07	0.0001005072799204316	3.978778711889279e-08	1.8902002384911332e-08	1.659403610682949e-08
4	0.000690117801447	0.0090601647462097	0.0227887437822074	-0.0002307471924445	4.70762412380406e-05	8.8913957798748e-05	-0.0009177089890123999	0.0043018600584205004	-0.006930440961276901	9.54857609996e-05	-0.00011576724550875942	-4.8585690585452006e-05	4.762625798740409e-07	8.20865852284611e-05	0.0005193268431710964	5.3244266821019125e-08	2.2161724891021942e-09	7.90569189143754e-09	8.421897885141611e-07	1.8505999962233632e-05	4.80310119177447e-05	9.117530553672733e-09	1.3402055132685378e-08	2.3605693296652797e-09
5	-4.49695394706035e-05	0.0069481413124075	0.0248857337001087	-0.0003717909030805	2.74281965086883e-05	3.92270014269533e-05	-0.0007350873409176034	-0.002112023433802201	0.0020969899179013006	-0.000141043710636	-1.9648044729352298e-05	-4.96869563717947e-05	2.022259480198166e-09	4.8276667697183814e-05	0.0006192997417927259	1.3822847561341376e-07	7.523059637192211e-10	1.538757640950196e-09	5.403533987773129e-07	4.46064298492964e-06	4.397366715779703e-06	1.98933283099717e-08	3.860456616866286e-10	2.4687936334926295e-09
6	0.0011256443201844	0.0071873897043146	0.0174076672058529	-0.0002722851533211	5.40568499388443e-05	3.89383939277757e-05	0.0011706138596550035	0.0002392483919071006	-0.0074780664942558014	9.950574975940002e-05	2.6628653430156e-05	-2.8860749917759853e-07	1.2670751355633998e-06	5.165857076168752e-05	0.0003030268775497265	7.413920471909493e-08	2.922143025310731e-09	1.5161985216746394e-09	1.3703368084163842e-06	5.723979303013359e-08	5.5921478492511254e-05	9.901394235180338e-09	7.090851835033588e-10	8.329428858154754e-14
7	-0.0007578137415854	0.00540427108575	0.026327488121519	-0.0002877021081545	7.53767009682853e-06	4.63157519988155e-05	-0.0018834580617698	-0.0017831186185646	0.0089198209156661	-1.5416954833399985e-05	-4.651917984201577e-05	7.3773580710397995e-06	5.742816669356634e-07	2.9206145968273487e-05	0.000693136630788724	8.27725030365436e-08	5.681647048862302e-11	2.145148883215782e-09	3.5474142704456516e-06	3.179512007871727e-06	7.956320516755442e-05	2.3768249633509515e-10	2.1640340931738062e-09	5.442541210833607e-11
8	-0.0007132049657256	0.0061871880764654	0.0177113159249039	-0.0003134400288369	1.65128867297951e-05	3.53481537716948e-05	4.4608775859800035e-05	0.0007829169907153993	-0.008616172196615101	-2.5737920682400016e-05	8.975216632966572e-06	-1.0967598227120698e-05	5.086613231356543e-07	3.828129629355561e-05	0.00031369071179175443	9.82446516772767e-08	2.7267542815104313e-10	1.2494919750673813e-09	1.9899428837098784e-09	6.129590143508566e-07	7.42384233217231e-05	6.624405610535145e-10	8.05545136086798e-11	1.2028821087154109e-10
9	0.0026425130307367	0.0066755008280164	0.0295699225456692	-0.0003200328876679	0.0001012884082564	0.000116344367636	0.0033557179964623	0.0004883127515510005	0.011858606620765301	-6.592858831000004e-06	8.47755215266049e-05	8.09962138643052e-05	6.98287511761326e-06	4.456231130484765e-05	0.0008743803193568756	1.024210491890547e-07	1.025934164711516e-08	1.3536011880620723e-08	1.1260843271780953e-05	2.3844934332730917e-07	0.00014062655098605862	4.3465787565494734e-11	7.1868890501078514e-09	6.560386660352265e-09
