Mean	Max
0.0139846043084062	0.0346972478473157
0.017253287051021	0.0324355451839007
0.0140698096167746	0.0177391486052389
0.0139227003570947	0.019981255624343
0.0134310708633397	0.0234450467072852
0.0195615940651307	0.0389260126522833
0.0234963600840354	0.0497375036733819
0.0215908025401612	0.0455666518351481
0.0333765999832124	0.0738157058965473
0.0176592177290481	0.0414110037670186
0.0133599819983782	0.0263079745453267
0.0189812036094897	0.0434881210733639
0.0136846304668159	0.0311825090467
0.0246478206210758	0.0516330653807383
0.0230601789035493	0.0399976544814823
0.0178498258134127	0.024941207552123
0.0162014900758914	0.0297315095972379
0.0116389184063013	0.0264903091237904
0.0121697199382605	0.0219663043985485
0.0306252189473352	0.0611496338251973
0.0253622740790173	0.0571893751460305
0.0227312090423373	0.0515326564998268
0.0180948500920898	0.0305565060218073
0.0289808181990518	0.0320369574494545
0.0121457730281025	0.026569348709954
0.0181597213134386	0.0329550869802816
0.0134094251600418	0.0143070569214173
0.0178682726230135	0.0274595568374678
0.0140281931345319	0.0273857936678371
0.0139809386641566	0.0163045840440418
0.0150986345865527	0.0323624974237875
0.0178044324675327	0.0424184266603594
0.0275197607549365	0.0514332929007016
0.0280175288493009	0.0507625795863777
0.0246275509903182	0.039995461719018
0.0253025359919235	0.0351992000691864
0.0125001844354984	0.0172858776427057
0.0086540388875367	0.0172345483562017
0.0176804457722151	0.0211206746931577
0.0327867810161745	0.0507098211259523
0.011512314789287	0.021864391189597
0.0194267925915646	0.0428169658704239
0.0199549472096342	0.037591548596258
0.0138190249660782	0.0307270379437494
0.018370353236278	0.0294256493198604
0.0135420261743897	0.0247015723946109
0.0148105884075153	0.0163301301710161
0.0217386479290533	0.0374478618092081
0.0260803169706836	0.0391279359901995
0.0231252473161525	0.0328178063134522
0.0122441146279039	0.0240303498057821
0.00964092018531357	0.0175013338468649
0.0131349652803901	0.023680435688206
0.0191215161874808	0.0424044166314959
0.0160843824521983	0.0183657177417571
0.0241251328015353	0.0500153559991263
0.0110698474875817	0.0169747716435193
0.0240113876484269	0.0313837159001294
0.0205848604087484	0.0261182671201506
0.0179448627110331	0.0324266636364486
0.0120350047908347	0.0236542931297142
0.0143504755114083	0.0290375764639584
0.0149159287241597	0.0209748458800598
0.0130800271644595	0.0194385509239814
0.0182106650707895	0.0388881577607488
0.0158290775970955	0.0250842302674963
0.0184741912109027	0.0244490452811809
0.0229033821878853	0.042481663013942
0.00828288455214865	0.0128321217903625
0.018854511266339	0.0318762610542577
0.0183244921611191	0.0315228223730236
0.0290971273755596	0.0449088184643812
0.0402739530413917	0.0654347446095364
0.0227140451408455	0.0497171431247008
0.0250817534541196	0.0322899789441009
