	mov1	mov2	mov3	rot1	rot2	rot3	mov1_der	mov2_der	mov3_der	rot1_der	rot2_der	rot3_der	mov1^2	mov2^2	mov3^2	rot1^2	rot2^2	rot3^2	mov1_der^2	mov2_der^2	mov3_der^2	rot1_der^2	rot2_der^2	rot3_der^2
0	-0.0048722812411868	0.0168019635478916	0.0087455224508094	-0.000786489345722	0.0002749367220172	-2.33715343446865e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.373912449322078e-05	0.0002823059790646781	7.648416293761126e-05	6.185654909342196e-07	7.559020111356309e-08	5.462286176248606e-10	0.0	0.0	0.0	0.0	0.0	0.0
1	-0.004621423795231	0.0146254628299093	0.0151465147547846	-0.0007095527364801	0.0001758625464841	-0.0001069406062591	0.00025085744595579936	-0.0021765007179823	0.006400992303975199	7.693660924189998e-05	-9.907417553309998e-05	-8.35690719144135e-05	2.1357557895127305e-05	0.00021390416298905853	0.00022941690921690757	5.034650858463982e-07	3.092763525587223e-08	1.1436293267063858e-08	6.29294581914668e-08	4.737155375377467e-06	4.097270247554972e-05	5.91924184164081e-09	9.815692257563508e-09	6.983789780636415e-09
2	-0.0070624636179368	0.0206452066484856	0.0083305891554966	-0.0005828386202739	0.0001464037565619	-0.0001572872767055	-0.0024410398227058	0.0060197438185763015	-0.006815925599288	0.00012671411620620004	-2.94587899222e-05	-5.03466704464e-05	4.9878392354680964e-05	0.0004262245575586741	6.939871567767755e-05	3.3970085728278337e-07	2.1434059935436073e-08	2.4739287413432523e-08	5.9586754160355635e-06	3.6237315641287595e-05	4.645684177502948e-05	1.6056467245918366e-08	8.678203036803122e-10	2.534787225038407e-09
3	-0.0089624372211356	0.0173859266061603	0.0097580978428223	-0.0008559390812361	1.06025502419751e-05	-7.39145533879772e-07	-0.0018999736031987992	-0.003259280042325303	0.0014275086873257008	-0.0002731004609622	-0.00013580120631992489	0.00015654813117162023	8.03252809427968e-05	0.00030227044395479257	9.522047351009322e-05	7.326317107872989e-07	1.1241407163360624e-10	5.463361202544132e-13	3.609899692852228e-06	1.0622906394300028e-05	2.0377810523903455e-06	7.458386177776614e-08	1.8441967637946808e-08	2.4507317373326814e-08
4	-0.0061253877771359	0.0103185678101837	0.0120703905927489	-0.000304586648598	-1.4290693501651e-05	-3.45014724160808e-05	0.0028370494439996993	-0.007067358795976598	0.0023122927499266005	0.0005513524326381	-2.48932437436261e-05	-3.376232688220103e-05	3.752037542028588e-05	0.00010647284165335925	0.00014569432906152115	9.277302650416152e-08	2.0422392075813012e-10	1.1903515988775846e-09	8.048849547699002e-06	4.9947560351067794e-05	5.34669776136312e-06	3.039895049759506e-07	6.196735840795799e-10	1.1398947165005942e-09
5	-0.0095769009433861	0.0137074891494331	0.008402893458499	-0.0006260203619962	0.0001002887411067	-8.24827172947085e-06	-0.003451513166250199	0.003388921339249399	-0.0036674971342499	-0.0003214337133982	0.000114579434608351	2.6253200686609953e-05	9.171703167942956e-05	0.00018789525878182614	7.06086184748853e-05	3.9190149363385325e-07	1.0057831592766698e-08	6.803398652318805e-11	1.1912943136798476e-05	1.148478784361994e-05	1.3450535229731227e-05	1.0331963210895617e-07	1.3128446835169384e-08	6.892305462914173e-10
6	-0.0111268580696766	0.0153151386354952	0.0231831051639943	-0.0005984357463569	0.0001034600216973	-6.15521126270322e-05	-0.0015499571262905	0.0016076494860621012	0.014780211705495299	2.758461563929994e-05	3.171280590600004e-06	-5.330384089756134e-05	0.00012380697050272727	0.0002345534714244378	0.0005374563650448192	3.5812534251774e-07	1.0703976089605787e-08	3.788662568850856e-09	2.4023670933387048e-06	2.584536870035738e-06	0.00021845465805926025	7.609110199679109e-10	1.005702058431631e-11	2.8412994544325333e-09
7	-0.0075904549764387	0.0163895082448081	0.0069085698780023	-0.0005956246101939	4.6345431818643e-05	-4.36400365367694e-05	0.0035364030932378996	0.0010743696093129008	-0.016274535285992	2.811136163000062e-06	-5.7114589878657004e-05	1.7912076090262794e-05	5.7615006749343024e-05	0.00026861598050663274	4.7728337759240716e-05	3.547686762686353e-07	2.147899050456487e-09	1.904452788930568e-09	1.2506146837862585e-05	1.1542700574151552e-06	0.00026486049877499874	7.90248652692671e-12	3.262076377007189e-09	3.208424698633641e-10
8	-0.0041475921790786	0.0062634708710503	0.0095180232746052	-0.0002558830483408	6.2736625991528e-05	-3.0687799126943e-05	0.0034428627973600995	-0.010126037373757802	0.0026094533966029	0.0003397415618531	1.6391194172884998e-05	1.2952237409826404e-05	1.7202520883953973e-05	3.92310673524956e-05	9.059276705592629e-05	6.547613442818019e-08	3.9358842408008665e-09	9.417410152556033e-10	1.185330424144621e-05	0.0001025366328947398	6.809247029042412e-06	1.1542432885038376e-07	2.6867124641321913e-10	1.6776045392050661e-10
9	-0.0071398903215184	0.0237101335056774	0.0111853812837573	-0.0007179491751878	0.0002794066297605	-5.59079802736845e-06	-0.0029922981424397995	0.017446662634627103	0.0016673580091521	-0.000462066126847	0.00021667000376897198	2.5097001099574547e-05	5.097803380331212e-05	0.0005621704308570461	0.0001251127544630281	5.154510181528423e-07	7.806806475412112e-08	3.1257022582826946e-11	8.953848173248675e-06	0.0003043860370864935	2.7800827306836544e-06	2.135051055793879e-07	4.694589053324633e-08	6.29859464192046e-10
